p,q,r,Mag Yaw
-0.68,-1.17,1.15,154.88
-0.64,-1.23,1.09,154.88
-0.61,-1.27,1.05,154.88
-0.59,-1.3,1.03,154.88
-0.47,-1.43,0.87,154.88
-0.4,-1.51,0.77,154.88
-0.35,-1.57,0.7,154.88
-0.31,-1.6,0.66,154.88
-0.29,-1.63,0.63,154.88
-0.23,-1.65,0.49,154.88
-0.19,-1.67,0.39,154.88
-0.16,-1.68,0.33,154.88
-0.14,-1.69,0.3,154.88
-0.13,-1.69,0.27,154.88
-0.12,-1.7,0.25,154.88
-0.07,-1.63,0.16,147.45
-0.05,-1.59,0.1,141.05
-0.03,-1.56,0.06,136.05
-0.01,-1.55,0.03,132.39
-0.01,-1.54,0.02,129.83
0.09,-1.59,-0.03,128.08
0.15,-1.63,-0.06,126.92
0.18,-1.66,-0.08,126.15
0.21,-1.67,-0.09,125.64
0.23,-1.68,-0.1,125.31
0.32,-1.79,-0.15,125.09
0.38,-1.86,-0.18,124.95
0.42,-1.9,-0.2,124.86
0.45,-1.93,-0.22,124.8
0.46,-1.95,-0.23,124.76
0.56,-2.05,-0.27,124.73
0.62,-2.12,-0.31,124.72
0.66,-2.16,-0.33,124.71
0.69,-2.19,-0.34,124.7
0.71,-2.2,-0.35,124.69
0.77,-2.22,-0.45,124.69
0.82,-2.23,-0.52,124.69
0.84,-2.24,-0.57,124.69
0.86,-2.24,-0.6,124.69
0.87,-2.24,-0.62,124.69
0.88,-2.25,-0.63,124.69
0.98,-2.12,-0.75,124.69
1.04,-2.04,-0.83,124.69
1.09,-1.98,-0.88,124.69
1.11,-1.95,-0.92,124.69
1.13,-1.92,-0.94,124.69
1.23,-1.78,-1,109.59
1.29,-1.69,-1.04,97.54
1.33,-1.63,-1.06,89.15
1.35,-1.59,-1.08,83.64
1.37,-1.56,-1.09,80.09
1.43,-1.44,-1.1,77.81
1.46,-1.37,-1.11,76.35
1.49,-1.32,-1.12,75.41
1.5,-1.28,-1.13,74.8
1.51,-1.26,-1.13,74.4
1.56,-1.17,-1.12,74.15
1.59,-1.11,-1.11,73.98
1.61,-1.07,-1.11,73.87
1.62,-1.04,-1.11,73.8
1.63,-1.03,-1.11,73.76
1.62,-0.97,-1.13,73.73
1.62,-0.93,-1.14,73.71
1.61,-0.91,-1.15,73.7
1.61,-0.9,-1.15,73.69
1.61,-0.89,-1.16,73.68
1.61,-0.88,-1.16,73.68
1.61,-0.89,-1.21,73.68
1.62,-0.9,-1.24,73.68
1.62,-0.91,-1.26,73.68
1.62,-0.91,-1.27,73.68
1.62,-0.92,-1.28,73.68
1.71,-0.87,-1.32,73.67
1.76,-0.84,-1.34,73.67
1.8,-0.82,-1.36,73.67
1.82,-0.81,-1.37,73.67
1.84,-0.8,-1.38,73.67
1.89,-0.72,-1.46,73.67
1.93,-0.66,-1.52,73.67
1.96,-0.63,-1.55,73.67
1.97,-0.6,-1.58,73.67
1.98,-0.59,-1.59,73.67
1.9,-0.52,-1.75,74.12
1.84,-0.47,-1.86,74.39
1.81,-0.44,-1.92,74.55
1.78,-0.42,-1.97,74.65
1.77,-0.41,-1.99,74.72
1.76,-0.4,-2.01,74.76
1.67,-0.39,-2.12,74.79
1.61,-0.38,-2.19,74.8
1.57,-0.38,-2.24,74.81
1.54,-0.37,-2.27,74.82
1.53,-0.37,-2.29,74.83
1.49,-0.46,-2.39,74.83
1.47,-0.51,-2.46,74.83
1.46,-0.55,-2.51,74.83
1.45,-0.57,-2.54,74.83
1.45,-0.58,-2.56,74.83
1.43,-0.61,-2.73,74.83
1.43,-0.63,-2.85,74.83
1.42,-0.64,-2.92,74.83
1.42,-0.65,-2.97,74.83
1.42,-0.65,-3,74.83
1.43,-0.58,-3.26,74.83
1.44,-0.53,-3.43,74.83
1.45,-0.5,-3.54,74.83
1.45,-0.48,-3.61,74.83
1.46,-0.47,-3.66,74.83
1.46,-0.46,-3.69,74.83
1.45,-0.36,-3.8,74.83
1.45,-0.3,-3.86,74.83
1.45,-0.26,-3.91,74.83
1.45,-0.23,-3.94,74.83
1.45,-0.22,-3.96,74.83
1.49,-0.29,-3.72,100.38
1.51,-0.33,-3.57,115.25
1.53,-0.36,-3.47,123.28
1.54,-0.38,-3.4,127.78
1.55,-0.39,-3.36,130.43
1.46,-0.44,-3.14,132.04
1.41,-0.47,-3,133.04
1.37,-0.49,-2.91,133.68
1.35,-0.51,-2.85,134.08
1.33,-0.51,-2.81,134.34
1.15,-0.5,-2.81,134.51
1.04,-0.49,-2.81,134.62
0.97,-0.48,-2.81,134.69
0.92,-0.48,-2.81,134.73
0.89,-0.48,-2.81,134.76
0.87,-0.48,-2.81,134.78
0.78,-0.54,-2.89,134.79
0.73,-0.58,-2.95,134.8
0.69,-0.6,-2.99,134.81
0.67,-0.62,-3.01,134.81
0.66,-0.63,-3.02,134.81
0.67,-0.53,-3.07,134.81
0.68,-0.46,-3.1,134.81
0.69,-0.42,-3.12,134.81
0.69,-0.39,-3.14,134.81
0.69,-0.37,-3.14,134.81
0.73,-0.29,-3.01,134.81
0.75,-0.24,-2.91,134.81
0.77,-0.2,-2.86,134.81
0.78,-0.18,-2.82,134.82
0.78,-0.17,-2.79,134.82
0.77,-0.16,-2.54,146.38
0.76,-0.16,-2.37,151.97
0.75,-0.16,-2.27,154.98
0.75,-0.16,-2.2,156.72
0.74,-0.15,-2.15,157.77
0.74,-0.15,-2.12,158.42
0.6,-0.17,-1.96,158.83
0.5,-0.18,-1.86,159.09
0.44,-0.19,-1.79,159.26
0.4,-0.2,-1.75,159.37
0.37,-0.2,-1.72,159.44
0.27,-0.32,-1.67,159.48
0.21,-0.4,-1.65,159.51
0.17,-0.45,-1.63,159.53
0.14,-0.48,-1.62,159.54
0.12,-0.51,-1.61,159.55
0.1,-0.6,-1.65,159.56
0.09,-0.66,-1.67,159.56
0.08,-0.7,-1.69,159.56
0.07,-0.72,-1.7,159.57
0.07,-0.74,-1.71,159.57
0.08,-0.67,-1.78,159.57
0.08,-0.63,-1.82,159.57
0.08,-0.61,-1.85,159.57
0.08,-0.59,-1.87,159.57
0.08,-0.58,-1.88,159.57
0.13,-0.5,-1.84,159.57
0.15,-0.46,-1.82,159.57
0.17,-0.43,-1.8,159.57
0.18,-0.41,-1.79,159.57
0.19,-0.39,-1.79,159.57
0.19,-0.39,-1.78,159.57
0.18,-0.43,-1.77,159.57
0.18,-0.45,-1.76,159.57
0.17,-0.47,-1.75,159.57
0.17,-0.48,-1.74,159.57
0.17,-0.49,-1.74,159.57
0.09,-0.54,-1.76,162.73
0.04,-0.57,-1.77,164.65
0,-0.6,-1.77,165.84
-0.02,-0.61,-1.78,166.59
-0.03,-0.62,-1.78,167.07
-0.09,-0.65,-1.77,167.38
-0.13,-0.67,-1.77,167.57
-0.15,-0.68,-1.76,167.7
-0.17,-0.69,-1.76,167.78
-0.18,-0.69,-1.76,167.84
-0.25,-0.62,-1.73,167.87
-0.29,-0.57,-1.71,167.89
-0.31,-0.54,-1.7,167.91
-0.33,-0.52,-1.69,167.92
-0.34,-0.5,-1.68,167.93
-0.35,-0.49,-1.68,167.93
-0.35,-0.39,-1.57,167.93
-0.36,-0.32,-1.5,167.93
-0.36,-0.27,-1.46,167.93
-0.36,-0.24,-1.43,167.94
-0.36,-0.22,-1.41,167.94
-0.33,-0.19,-1.23,167.94
-0.3,-0.17,-1.12,167.94
-0.29,-0.15,-1.05,167.94
-0.28,-0.14,-1,167.94
-0.27,-0.14,-0.97,167.94
-0.24,-0.07,-0.76,167.94
-0.21,-0.03,-0.63,167.94
-0.19,0,-0.54,167.94
-0.18,0.01,-0.48,167.94
-0.18,0.02,-0.44,167.94
-0.1,0.09,-0.14,169.79
-0.04,0.13,0.07,170.99
-0.01,0.16,0.2,171.78
0.01,0.18,0.28,172.28
0.03,0.19,0.33,172.61
0.11,0.17,0.68,172.83
0.16,0.16,0.91,172.97
0.2,0.15,1.05,173.06
0.22,0.14,1.15,173.12
0.24,0.14,1.21,173.15
0.25,0.14,1.25,173.18
0.27,0.08,1.51,173.19
0.29,0.04,1.68,173.21
0.3,0.01,1.78,173.21
0.31,-0.01,1.86,173.22
0.31,-0.02,1.9,173.22
0.27,-0.05,1.99,173.22
0.25,-0.07,2.05,173.22
0.23,-0.08,2.09,173.22
0.22,-0.09,2.11,173.22
0.21,-0.1,2.13,173.22
0.15,-0.05,2.17,173.22
0.12,-0.02,2.19,173.22
0.09,0,2.21,173.22
0.07,0.01,2.22,173.22
0.06,0.02,2.23,173.22
0.01,0.06,2.3,173.22
-0.03,0.08,2.35,173.22
-0.05,0.1,2.38,173.22
-0.06,0.11,2.4,173.22
-0.07,0.11,2.41,173.22
-0.08,0.12,2.42,173.22
-0.13,0.16,2.54,170.4
-0.16,0.19,2.62,168.46
-0.18,0.2,2.67,167.15
-0.19,0.21,2.71,166.28
-0.2,0.22,2.73,165.71
-0.27,0.23,2.93,165.34
-0.32,0.24,3.06,165.09
-0.34,0.25,3.15,164.93
-0.36,0.25,3.21,164.83
-0.38,0.25,3.24,164.76
-0.43,0.26,3.43,164.72
-0.46,0.27,3.55,164.69
-0.49,0.27,3.63,164.67
-0.5,0.27,3.68,164.66
-0.51,0.27,3.71,164.65
-0.56,0.33,3.81,164.64
-0.59,0.37,3.88,164.64
-0.61,0.4,3.92,164.64
-0.63,0.41,3.95,164.64
-0.64,0.42,3.97,164.63
-0.61,0.49,3.97,164.63
-0.59,0.53,3.97,164.63
-0.58,0.56,3.97,164.63
-0.57,0.58,3.98,164.63
-0.56,0.59,3.98,164.63
-0.56,0.6,3.98,164.63
-0.51,0.66,3.93,164.63
-0.48,0.71,3.9,164.63
-0.45,0.73,3.89,164.63
-0.44,0.75,3.87,164.63
-0.43,0.76,3.87,164.63
-0.43,0.81,3.86,157.56
-0.43,0.84,3.86,151.4
-0.43,0.86,3.86,146.52
-0.43,0.87,3.86,142.92
-0.43,0.88,3.86,140.38
-0.45,0.93,3.83,138.65
-0.46,0.96,3.8,137.48
-0.47,0.97,3.79,136.71
-0.47,0.99,3.78,136.2
-0.48,0.99,3.77,135.87
-0.5,1.04,3.63,135.65
-0.52,1.08,3.54,135.51
-0.53,1.1,3.48,135.41
-0.54,1.11,3.44,135.35
-0.55,1.12,3.42,135.31
-0.55,1.13,3.4,135.29
-0.57,1.14,3.2,135.27
-0.58,1.16,3.07,135.26
-0.59,1.17,2.99,135.25
-0.6,1.17,2.94,135.25
-0.6,1.17,2.9,135.25
-0.65,1.06,2.82,135.24
-0.68,0.99,2.77,135.24
-0.7,0.94,2.74,135.24
-0.72,0.91,2.72,135.24
-0.73,0.89,2.7,135.24
-0.79,0.83,2.74,135.24
-0.84,0.79,2.76,135.24
-0.87,0.77,2.77,135.24
-0.88,0.75,2.78,135.24
-0.9,0.74,2.79,135.24
-0.97,0.77,2.82,135.24
-1.01,0.79,2.85,135.24
-1.04,0.8,2.86,135.24
-1.06,0.81,2.87,135.24
-1.07,0.82,2.88,135.24
-1.08,0.82,2.88,135.24
-1.18,0.92,2.79,120.41
-1.25,0.99,2.73,108.33
-1.3,1.03,2.69,99.78
-1.32,1.05,2.67,94.11
-1.34,1.07,2.65,90.44
-1.39,1.12,2.58,88.08
-1.42,1.15,2.53,86.56
-1.44,1.18,2.5,85.58
-1.45,1.19,2.47,84.95
-1.46,1.2,2.46,84.54
-1.44,1.13,2.36,84.27
-1.43,1.08,2.3,84.1
-1.42,1.05,2.25,83.99
-1.42,1.03,2.23,83.91
-1.42,1.02,2.21,83.87
-1.39,0.76,2.21,83.84
-1.38,0.59,2.21,83.82
-1.37,0.48,2.21,83.8
-1.36,0.41,2.21,83.79
-1.36,0.36,2.21,83.79
-1.35,0.33,2.21,83.78
-1.27,0.26,2.1,83.78
-1.21,0.21,2.02,83.78
-1.17,0.18,1.98,83.78
-1.15,0.16,1.94,83.78
-1.13,0.15,1.92,83.78
-1.05,0.22,1.72,83.78
-1,0.27,1.59,83.78
-0.96,0.3,1.51,83.78
-0.94,0.32,1.45,83.78
-0.93,0.34,1.41,83.78
-0.87,0.38,1.3,71.92
-0.83,0.41,1.23,64.71
-0.81,0.42,1.18,60.34
-0.8,0.43,1.15,57.65
-0.79,0.44,1.13,55.96
-0.78,0.45,1.11,54.9
-0.76,0.34,1.19,54.22
-0.74,0.27,1.23,53.78
-0.73,0.22,1.26,53.5
-0.73,0.19,1.28,53.31
-0.72,0.18,1.3,53.2
-0.69,0.07,1.46,53.12
-0.67,0,1.57,53.07
-0.66,-0.05,1.64,53.04
-0.65,-0.08,1.68,53.02
-0.64,-0.1,1.71,53
-0.6,-0.06,1.75,52.99
-0.58,-0.04,1.77,52.99
-0.56,-0.02,1.79,52.98
-0.55,-0.01,1.8,52.98
-0.54,0,1.8,52.98
-0.54,0,1.81,52.98
-0.52,0.19,1.65,52.98
-0.52,0.31,1.55,52.98
-0.51,0.38,1.48,52.98
-0.5,0.43,1.44,52.98
-0.5,0.47,1.41,52.98
-0.47,0.51,1.33,52.98
-0.45,0.55,1.28,52.98
-0.44,0.57,1.24,52.98
-0.43,0.58,1.22,52.98
-0.43,0.59,1.21,52.98
-0.45,0.42,1.29,44.77
-0.47,0.31,1.34,40.34
-0.48,0.23,1.37,37.79
-0.48,0.19,1.4,36.26
-0.49,0.16,1.41,35.32
-0.49,0.14,1.42,34.72
-0.46,-0.23,1.57,34.35
-0.44,-0.46,1.66,34.1
-0.42,-0.62,1.72,33.95
-0.41,-0.72,1.76,33.85
-0.41,-0.78,1.78,33.78
-0.39,-1.03,1.77,33.74
-0.38,-1.18,1.76,33.71
-0.37,-1.28,1.75,33.69
-0.36,-1.35,1.75,33.68
-0.36,-1.39,1.75,33.67
-0.4,-1.36,1.5,33.67
-0.43,-1.34,1.34,33.67
-0.45,-1.32,1.24,33.66
-0.46,-1.31,1.18,33.66
-0.47,-1.3,1.13,33.66
-0.51,-1.29,1.1,33.66
-0.53,-1.28,1.07,33.66
-0.55,-1.28,1.06,33.66
-0.56,-1.28,1.05,33.66
-0.57,-1.27,1.04,33.66
-0.57,-1.27,1.04,33.66
-0.56,-1.28,1.22,33.66
-0.55,-1.28,1.34,33.66
-0.55,-1.28,1.42,33.66
-0.54,-1.28,1.47,33.66
-0.54,-1.28,1.5,33.66
-0.49,-1.17,1.52,27.52
-0.46,-1.09,1.52,24.37
-0.44,-1.04,1.53,22.6
-0.43,-1.01,1.53,21.54
-0.42,-0.99,1.54,20.9
-0.42,-0.81,1.36,20.49
-0.41,-0.69,1.24,20.24
-0.41,-0.62,1.17,20.07
-0.41,-0.57,1.12,19.97
-0.41,-0.54,1.09,19.9
-0.41,-0.52,1.07,19.85
-0.41,-0.42,0.97,19.82
-0.41,-0.36,0.9,19.81
-0.41,-0.32,0.86,19.79
-0.41,-0.3,0.83,19.79
-0.41,-0.28,0.81,19.78
-0.4,-0.29,0.88,19.78
-0.39,-0.29,0.92,19.78
-0.39,-0.29,0.95,19.77
-0.38,-0.3,0.96,19.77
-0.38,-0.3,0.97,19.77
-0.37,-0.3,0.98,19.77
-0.36,-0.31,0.98,19.77
-0.35,-0.31,0.98,19.77
-0.35,-0.31,0.98,19.77
-0.35,-0.31,0.98,19.77
-0.34,-0.32,0.98,19.77
-0.29,-0.33,0.91,19.77
-0.26,-0.34,0.86,19.77
-0.24,-0.35,0.83,19.77
-0.23,-0.35,0.81,19.77
-0.22,-0.36,0.8,19.77
-0.15,-0.36,0.7,19.77
-0.11,-0.36,0.64,19.77
-0.08,-0.36,0.59,19.77
-0.06,-0.36,0.57,19.77
-0.05,-0.36,0.55,19.77
0.01,-0.32,0.43,19.11
0.05,-0.3,0.36,18.7
0.08,-0.29,0.31,18.43
0.1,-0.28,0.28,18.26
0.11,-0.27,0.26,18.15
0.12,-0.27,0.24,18.08
0.14,-0.15,0.06,18.03
0.15,-0.07,-0.06,18
0.16,-0.02,-0.14,17.98
0.17,0.01,-0.19,17.97
0.17,0.03,-0.22,17.96
0.16,0.1,-0.5,17.96
0.16,0.15,-0.68,17.96
0.15,0.18,-0.8,17.95
0.15,0.2,-0.88,17.95
0.15,0.21,-0.93,17.95
0.1,0.19,-1.23,17.95
0.07,0.18,-1.43,17.95
0.05,0.17,-1.56,17.95
0.03,0.17,-1.65,17.95
0.03,0.16,-1.7,17.95
0.02,0.16,-1.74,17.95
0.04,0.14,-1.93,17.95
0.06,0.13,-2.05,17.95
0.07,0.12,-2.14,17.95
0.08,0.11,-2.19,17.95
0.08,0.11,-2.22,17.95
0.14,0.07,-2.41,17.95
0.18,0.04,-2.53,17.95
0.21,0.02,-2.61,17.95
0.22,0.01,-2.67,17.95
0.23,0,-2.7,17.95
0.34,-0.01,-2.93,19.64
0.41,-0.02,-3.08,20.82
0.46,-0.02,-3.18,21.62
0.49,-0.02,-3.24,22.15
0.51,-0.02,-3.29,22.51
0.58,0.16,-3.66,22.74
0.63,0.27,-3.9,22.9
0.66,0.35,-4.06,23
0.68,0.4,-4.16,23.06
0.69,0.43,-4.23,23.1
0.7,0.45,-4.27,23.13
0.72,0.74,-4.3,23.15
0.73,0.93,-4.32,23.16
0.73,1.06,-4.33,23.17
0.74,1.14,-4.34,23.17
0.74,1.19,-4.35,23.18
0.63,1.38,-4.35,23.18
0.56,1.51,-4.35,23.18
0.51,1.59,-4.35,23.18
0.48,1.64,-4.35,23.18
0.46,1.68,-4.35,23.18
0.32,1.6,-4.35,23.18
0.23,1.54,-4.35,23.18
0.17,1.51,-4.35,23.18
0.13,1.49,-4.35,23.18
0.1,1.47,-4.36,23.18
0.09,1.46,-4.36,23.18
-0.04,1.14,-4.36,23.18
-0.12,0.94,-4.36,23.18
-0.17,0.8,-4.36,23.18
-0.2,0.72,-4.36,23.18
-0.23,0.66,-4.36,23.18
-0.06,0.53,-4.36,33.63
0.05,0.45,-4.36,47.12
0.13,0.4,-4.36,61.66
0.17,0.36,-4.36,74.38
0.2,0.34,-4.36,83.85
0.39,0.63,-4.36,90.3
0.5,0.83,-4.36,94.53
0.58,0.95,-4.36,97.27
0.63,1.03,-4.36,99.04
0.66,1.09,-4.36,100.18
0.69,1.12,-4.36,100.92
0.6,1.36,-4.36,101.4
0.54,1.52,-4.36,101.72
0.5,1.63,-4.36,101.92
0.48,1.69,-4.36,102.05
0.46,1.74,-4.36,102.13
0.4,1.55,-4.3,102.19
0.36,1.42,-4.26,102.22
0.34,1.34,-4.24,102.25
0.32,1.29,-4.22,102.26
0.31,1.25,-4.21,102.27
0.4,0.92,-3.68,102.28
0.47,0.7,-3.33,102.28
0.51,0.56,-3.1,102.29
0.53,0.46,-2.95,102.29
0.55,0.4,-2.85,102.29
0.57,0.18,-2.84,102.29
0.59,0.03,-2.83,102.29
0.59,-0.06,-2.82,102.29
0.6,-0.12,-2.82,102.29
0.61,-0.16,-2.81,102.29
0.55,-0.16,-3.14,102.29
0.51,-0.16,-3.36,102.29
0.48,-0.16,-3.5,102.29
0.47,-0.16,-3.59,102.29
0.46,-0.16,-3.65,102.29
0.45,-0.16,-3.69,102.29
0.34,0.03,-3.92,134.17
0.27,0.16,-4.07,148.86
0.22,0.24,-4.17,155.81
0.19,0.29,-4.24,159.48
0.17,0.33,-4.28,161.58
0.27,0.3,-3.91,162.83
0.34,0.29,-3.67,163.6
0.38,0.27,-3.52,164.09
0.41,0.27,-3.42,164.39
0.43,0.26,-3.35,164.59
0.51,0.09,-2.89,164.72
0.57,-0.01,-2.59,164.8
0.6,-0.09,-2.4,164.85
0.63,-0.13,-2.27,164.89
0.64,-0.16,-2.19,164.91
0.64,-0.32,-2.03,164.93
0.64,-0.42,-1.93,164.93
0.64,-0.49,-1.86,164.94
0.64,-0.53,-1.81,164.94
0.64,-0.56,-1.79,164.95
0.61,-0.51,-1.89,164.95
0.59,-0.47,-1.96,164.95
0.58,-0.45,-2,164.95
0.57,-0.44,-2.03,164.95
0.56,-0.43,-2.05,164.95
0.5,-0.3,-2.33,164.95
0.46,-0.21,-2.51,164.95
0.43,-0.16,-2.62,164.95
0.41,-0.12,-2.7,164.95
0.4,-0.1,-2.75,164.95
0.4,-0.08,-2.78,164.95
0.33,0.01,-2.96,168.97
0.29,0.07,-3.07,171.45
0.26,0.11,-3.15,173.01
0.25,0.14,-3.19,173.99
0.24,0.15,-3.23,174.63
0.27,0.15,-3.08,175.03
0.29,0.16,-2.99,175.29
0.3,0.16,-2.93,175.46
0.31,0.16,-2.89,175.57
0.32,0.16,-2.86,175.64
0.33,0.05,-2.65,175.69
0.34,-0.03,-2.52,175.72
0.35,-0.07,-2.43,175.74
0.35,-0.1,-2.38,175.75
0.35,-0.12,-2.34,175.76
0.34,-0.24,-2.27,175.77
0.32,-0.31,-2.23,175.77
0.32,-0.36,-2.2,175.77
0.31,-0.39,-2.18,175.77
0.31,-0.41,-2.17,175.77
0.31,-0.43,-2.16,175.77
0.3,-0.44,-2.21,175.78
0.3,-0.45,-2.23,175.78
0.3,-0.46,-2.25,175.78
0.3,-0.46,-2.26,175.78
0.3,-0.47,-2.27,175.78
0.29,-0.44,-2.32,175.78
0.29,-0.42,-2.35,175.78
0.28,-0.41,-2.37,175.78
0.28,-0.4,-2.39,175.78
0.28,-0.39,-2.4,175.78
0.29,-0.27,-2.32,-179.98
0.29,-0.19,-2.26,-177.32
0.3,-0.14,-2.23,-175.65
0.3,-0.1,-2.21,-174.58
0.3,-0.08,-2.19,-173.89
0.36,-0.06,-2,-173.45
0.39,-0.05,-1.88,-173.17
0.41,-0.05,-1.8,-172.98
0.43,-0.04,-1.75,-172.86
0.44,-0.04,-1.72,-172.79
0.47,-0.13,-1.62,-172.73
0.49,-0.19,-1.56,-172.7
0.5,-0.23,-1.52,-172.68
0.51,-0.26,-1.49,-172.67
0.52,-0.28,-1.47,-172.66
0.46,-0.31,-1.49,-172.65
0.43,-0.33,-1.5,-172.65
0.41,-0.35,-1.51,-172.65
0.39,-0.35,-1.52,-172.64
0.38,-0.36,-1.52,-172.64
0.38,-0.36,-1.52,-172.64
0.3,-0.3,-1.59,-172.64
0.25,-0.25,-1.63,-172.64
0.21,-0.22,-1.66,-172.64
0.19,-0.2,-1.67,-172.64
0.18,-0.19,-1.69,-172.64
0.14,-0.16,-1.74,-172.64
0.12,-0.13,-1.78,-172.64
0.1,-0.12,-1.8,-172.64
0.09,-0.11,-1.82,-172.64
0.08,-0.1,-1.83,-172.64
0.12,-0.12,-1.84,-171.24
0.14,-0.14,-1.84,-170.3
0.15,-0.15,-1.85,-169.68
0.16,-0.16,-1.85,-169.27
0.16,-0.16,-1.85,-169
0.17,-0.17,-1.88,-168.82
0.17,-0.18,-1.89,-168.71
0.17,-0.18,-1.9,-168.63
0.17,-0.19,-1.91,-168.58
0.17,-0.19,-1.92,-168.55
0.15,-0.21,-1.9,-168.53
0.13,-0.22,-1.9,-168.52
0.12,-0.22,-1.89,-168.51
0.12,-0.23,-1.89,-168.5
0.11,-0.23,-1.89,-168.5
0.11,-0.23,-1.88,-168.5
0.08,-0.31,-1.83,-168.5
0.06,-0.35,-1.8,-168.49
0.05,-0.39,-1.78,-168.49
0.04,-0.41,-1.77,-168.49
0.04,-0.42,-1.76,-168.49
0.02,-0.4,-1.65,-168.49
0.01,-0.39,-1.58,-168.49
0.01,-0.39,-1.53,-168.49
0,-0.38,-1.5,-168.49
0,-0.38,-1.48,-168.49
0.05,-0.37,-1.33,-168.49
0.08,-0.36,-1.24,-168.49
0.1,-0.36,-1.18,-168.49
0.11,-0.36,-1.13,-168.49
0.12,-0.36,-1.11,-168.49
0.17,-0.42,-0.99,-168.49
0.19,-0.46,-0.91,-168.49
0.21,-0.49,-0.87,-168.49
0.22,-0.5,-0.83,-168.49
0.23,-0.51,-0.81,-168.49
0.17,-0.52,-0.78,-166.13
0.13,-0.52,-0.76,-164.56
0.11,-0.52,-0.74,-163.52
0.09,-0.52,-0.74,-162.84
0.08,-0.52,-0.73,-162.4
0.08,-0.52,-0.73,-162.11
0.02,-0.5,-0.7,-161.92
-0.02,-0.49,-0.68,-161.8
-0.04,-0.48,-0.67,-161.72
-0.06,-0.47,-0.66,-161.66
-0.07,-0.47,-0.66,-161.63
-0.07,-0.43,-0.57,-161.61
-0.08,-0.4,-0.51,-161.59
-0.08,-0.38,-0.47,-161.58
-0.08,-0.37,-0.45,-161.58
-0.08,-0.36,-0.43,-161.57
-0.06,-0.38,-0.35,-161.57
-0.05,-0.4,-0.3,-161.57
-0.05,-0.4,-0.26,-161.57
-0.04,-0.41,-0.24,-161.57
-0.04,-0.41,-0.23,-161.57
-0.02,-0.44,-0.22,-161.57
0,-0.45,-0.22,-161.57
0.01,-0.47,-0.22,-161.57
0.01,-0.47,-0.22,-161.57
0.02,-0.48,-0.22,-161.57
0.02,-0.48,-0.22,-161.57
0.01,-0.38,-0.21,-161.57
0.01,-0.32,-0.21,-161.57
0,-0.28,-0.2,-161.57
0,-0.25,-0.2,-161.57
0,-0.23,-0.2,-161.57
-0.01,-0.15,-0.18,-159.46
-0.01,-0.09,-0.16,-158
-0.01,-0.06,-0.15,-157.01
-0.02,-0.03,-0.15,-156.36
-0.02,-0.02,-0.14,-155.92
0.02,0.07,-0.04,-155.64
0.05,0.12,0.03,-155.45
0.06,0.16,0.08,-155.33
0.07,0.18,0.11,-155.25
0.08,0.19,0.13,-155.2
0.12,0.22,0.27,-155.16
0.16,0.24,0.37,-155.14
0.18,0.25,0.43,-155.13
0.19,0.26,0.47,-155.12
0.2,0.26,0.49,-155.11
0.21,0.2,0.61,-155.11
0.22,0.16,0.68,-155.11
0.23,0.13,0.73,-155.1
0.23,0.12,0.76,-155.1
0.24,0.1,0.78,-155.1
0.24,0.1,0.79,-155.1
0.23,-0.03,0.82,-155.1
0.23,-0.11,0.84,-155.1
0.23,-0.16,0.85,-155.1
0.23,-0.19,0.86,-155.1
0.23,-0.22,0.86,-155.1
0.24,-0.25,0.88,-155.1
0.24,-0.27,0.9,-155.1
0.25,-0.28,0.91,-155.1
0.25,-0.29,0.91,-155.1
0.25,-0.29,0.91,-155.1
0.33,-0.21,1.07,-156.91
0.39,-0.16,1.17,-158.06
0.42,-0.13,1.24,-158.8
0.44,-0.1,1.28,-159.28
0.45,-0.09,1.31,-159.59
0.58,0.07,1.68,-159.79
0.66,0.18,1.92,-159.92
0.72,0.24,2.08,-160
0.75,0.29,2.18,-160.06
0.77,0.32,2.25,-160.09
0.79,0.34,2.29,-160.11
0.93,0.48,2.73,-160.13
1.02,0.57,3.01,-160.14
1.08,0.63,3.2,-160.15
1.12,0.67,3.32,-160.15
1.14,0.69,3.4,-160.15
1.25,0.69,0.68,-160.15
1.32,0.69,-1.08,-160.15
1.37,0.69,-2.23,-160.16
1.4,0.69,-2.97,-160.16
1.42,0.69,-3.46,-160.16
1.34,0.69,-3.77,-160.16
1.3,0.69,-3.98,-160.16
1.26,0.69,-4.11,-160.16
1.24,0.69,-4.19,-160.16
1.23,0.69,-4.25,-160.16
1.12,0.77,-4.29,-160.16
1.04,0.82,-4.31,-160.16
0.99,0.85,-4.33,-160.16
0.96,0.88,-4.34,-160.16
0.94,0.89,-4.34,-160.16
0.92,0.98,-4.35,-170.51
0.9,1.04,-4.35,-177.26
0.89,1.08,-4.35,178.46
0.89,1.1,-4.35,175.73
0.88,1.12,-4.35,174
0.88,1.13,-4.35,172.89
0.88,1.09,-4.35,172.17
0.87,1.06,-4.35,171.71
0.87,1.04,-4.36,171.41
0.87,1.03,-4.36,171.22
0.87,1.03,-4.36,171.09
0.66,0.84,-4.36,171.01
0.53,0.72,-4.36,170.96
0.45,0.64,-4.36,170.92
0.39,0.58,-4.36,170.9
0.35,0.55,-4.36,170.89
-0.03,0.54,-4.36,170.88
-0.27,0.53,-4.36,170.87
-0.43,0.52,-4.36,170.87
-0.54,0.52,-4.36,170.87
